,IMMAT,DATE_LEVEE,CODE_CIRCUIT,CODE_INSEE,NB_LEVEES
0,nczhm372sk,2023-10-04,120025,38059.0,263
1,uqvjh3gzxu,2023-10-18,120001,38059.0,184
2,uqvjh3gzxu,2023-06-21,120001,38059.0,199
3,uqvjh3gzxu,2023-10-04,120001,38059.0,182
4,uqvjh3gzxu,2023-10-11,120001,38059.0,200
5,a4rn5sg8yd,2023-11-01,120001,38059.0,102
6,57igmhyovd,2023-09-27,120068,38059.0,26
7,57igmhyovd,2023-08-02,120068,38059.0,26
8,72hgb55djb,2023-09-22,120002,38059.0,1
9,72hgb55djb,2023-10-06,120002,38059.0,1
10,72hgb55djb,2023-09-29,120002,38059.0,1
11,72hgb55djb,2023-11-10,120002,38059.0,1
12,72hgb55djb,2023-11-24,120002,38059.0,1
13,57igmhyovd,2023-11-17,120067,38059.0,2
14,AhnI9sMNTj,2023-09-25,131001,38071.0,1
15,AhnI9sMNTj,2023-11-06,131001,38071.0,1
16,AhnI9sMNTj,2023-11-27,131001,38071.0,1
17,HHrKcPoPW1,2023-12-05,120052,38111.0,353
18,nczhm372sk,2023-11-21,120052,38111.0,351
19,HHrKcPoPW1,2023-11-14,120052,38111.0,263
20,HHrKcPoPW1,2023-10-24,120052,38111.0,258
21,HHrKcPoPW1,2023-12-12,120052,38111.0,239
22,HHrKcPoPW1,2023-12-06,120053,38111.0,241
23,72hgb55djb,2023-06-15,120050,38111.0,167
24,72hgb55djb,2023-06-29,120050,38111.0,175
25,72hgb55djb,2023-11-21,120052,38111.0,255
26,HHrKcPoPW1,2023-10-16,120051,38111.0,188
27,72hgb55djb,2023-09-25,120050,38111.0,152
28,HHrKcPoPW1,2023-09-27,120067,38111.0,146
29,HHrKcPoPW1,2023-09-08,120055,38111.0,270
30,HHrKcPoPW1,2023-11-10,120055,38111.0,189
31,HHrKcPoPW1,2023-12-22,120055,38111.0,206
32,HHrKcPoPW1,2023-12-28,120054,38111.0,354
33,htl2qtq856,2023-06-16,128014,38111.0,2
34,HHrKcPoPW1,2023-09-14,120067,38111.0,145
35,qshw7egqjb,2023-09-08,110025,38111.0,1
36,y2qwjva4su,2023-07-18,160006,38111.0,1
37,y2qwjva4su,2023-07-25,160006,38111.0,1
38,y2qwjva4su,2023-10-10,160006,38111.0,1
39,y2qwjva4su,2023-11-28,160006,38111.0,1
40,912yxz768z,2023-06-29,160008,38111.0,1
41,912yxz768z,2023-07-27,160008,38111.0,1
42,912yxz768z,2023-08-17,160008,38111.0,1
43,912yxz768z,2023-11-16,160008,38111.0,1
44,pgf8clwyux,2023-07-19,140002,38111.0,1
45,57igmhyovd,2023-09-29,120067,38111.0,1
46,oxe1pddfqt,2023-09-29,120066,38111.0,1
47,uqvjh3gzxu,2023-09-15,120064,38111.0,1
48,57igmhyovd,2023-09-13,120068,38111.0,1
49,htl2qtq856,2023-10-24,128013,38111.0,1
50,qvjjsw3qoz,2023-12-06,110029,38111.0,1
51,9tcc9i42vm,2023-06-22,129016,38111.0,1
52,j1h4gptjli,2023-06-29,129016,38111.0,1
53,j1h4gptjli,2023-12-21,129016,38111.0,1
54,jvdwb1fexp,2023-09-27,111004,38111.0,1
55,oF7I4xGfPC,2023-09-13,112009,38150.0,356
56,oF7I4xGfPC,2023-11-22,112009,38150.0,170
57,oF7I4xGfPC,2023-12-20,112009,38150.0,369
58,egru8o9gip,2023-10-10,112009,38150.0,260
59,egru8o9gip,2023-12-01,112009,38150.0,180
60,oF7I4xGfPC,2023-07-26,112009,38150.0,312
61,oF7I4xGfPC,2023-08-09,112009,38150.0,302
62,oF7I4xGfPC,2023-08-23,112009,38150.0,314
63,oF7I4xGfPC,2023-12-27,112009,38150.0,387
64,vhxnkra4on,2023-10-18,112009,38150.0,323
65,egru8o9gip,2023-07-14,112009,38150.0,106
66,egru8o9gip,2023-06-27,112009,38150.0,280
67,37qykhmywu,2023-06-14,110012,38150.0,160
68,37qykhmywu,2023-07-05,110012,38150.0,259
69,37qykhmywu,2023-07-12,112010,38150.0,244
70,37qykhmywu,2023-10-25,112010,38150.0,237
71,48siz8x96i,2023-11-15,101026,38150.0,61
72,xbq43ggoqh,2023-08-16,112010,38150.0,198
73,xbq43ggoqh,2023-10-18,112010,38150.0,251
74,48siz8x96i,2023-10-18,101026,38150.0,57
75,egru8o9gip,2023-12-15,112009,38150.0,57
76,pvqkjig664,2023-09-15,110014,38150.0,48
77,uwr44zs7w5,2023-11-07,101014,38150.0,1
78,37qykhmywu,2023-10-18,110012,38150.0,22
79,vhxnkra4on,2023-09-08,110014,38150.0,44
80,vhxnkra4on,2023-08-18,110014,38150.0,25
81,48siz8x96i,2023-08-11,110016,38150.0,31
82,vnudajkzk5,2023-12-11,101023,38150.0,2
83,h7qn96fkxd,2023-09-11,101013,38150.0,2
84,h7qn96fkxd,2023-11-09,101013,38150.0,2
85,bat8lwethv,2023-12-18,110007,38150.0,1
86,h7qn96fkxd,2023-07-17,101013,38150.0,1
87,h7qn96fkxd,2023-07-19,101025,38150.0,1
88,h7qn96fkxd,2023-10-26,101013,38150.0,1
89,qvjjsw3qoz,2023-11-15,112010,38179.0,37
90,xbq43ggoqh,2023-08-30,112010,38179.0,43
91,xbq43ggoqh,2023-09-20,112010,38179.0,44
92,xbq43ggoqh,2023-10-11,112010,38179.0,43
93,xbq43ggoqh,2023-12-20,112010,38179.0,21
94,xbq43ggoqh,2023-12-20,101026,38179.0,26
95,h7qn96fkxd,2023-11-13,101013,38179.0,4
96,egru8o9gip,2023-09-04,116011,38179.0,7
97,egru8o9gip,2023-10-09,116011,38179.0,6
98,egru8o9gip,2023-10-05,116011,38179.0,11
99,egru8o9gip,2023-12-07,116011,38179.0,11
100,uwr44zs7w5,2023-12-06,101022,38179.0,1
101,j364urbaz5,2023-07-13,110004,38179.0,1
102,j364urbaz5,2023-08-10,110004,38179.0,1
103,j364urbaz5,2023-08-24,110004,38179.0,2
104,j364urbaz5,2023-10-16,110004,38179.0,1
105,j364urbaz5,2023-11-02,110004,38179.0,1
106,j364urbaz5,2023-12-11,110004,38179.0,1
107,vhxnkra4on,2023-12-19,110015,38179.0,1
108,9zz5ph3zpi,2023-06-13,110024,38179.0,1
109,eiffgae8rm,2023-07-06,115003,38179.0,1
110,eiffgae8rm,2023-10-23,115003,38179.0,1
111,uwr44zs7w5,2023-06-13,101014,38179.0,4
112,uwr44zs7w5,2023-09-05,101014,38179.0,4
113,uwr44zs7w5,2023-10-24,101014,38179.0,3
114,uwr44zs7w5,2023-10-10,101014,38179.0,2
115,jvdwb1fexp,2023-08-01,101014,38179.0,2
116,g8k9apcqfs,2023-06-14,110009,38179.0,1
117,59av7mpv00,2023-09-06,120049,38179.0,1
118,59av7mpv00,2023-09-13,120049,38179.0,1
119,59av7mpv00,2023-12-13,120049,38179.0,2
120,a4rn5sg8yd,2023-10-06,120048,38179.0,1
121,a4rn5sg8yd,2023-11-14,120048,38179.0,2
122,eiffgae8rm,2023-08-08,115003,38179.0,2
123,eiffgae8rm,2023-08-29,115003,38179.0,1
124,eiffgae8rm,2023-10-13,115003,38179.0,2
125,eiffgae8rm,2023-10-31,115003,38179.0,2
126,eiffgae8rm,2023-11-14,115003,38179.0,1
127,eiffgae8rm,2023-12-05,115003,38179.0,2
128,ighzc1n730,2023-09-18,133004,38179.0,1
129,ighzc1n730,2023-10-16,133004,38179.0,1
130,ighzc1n730,2023-11-06,133004,38179.0,1
131,0jbxz085fw,2023-09-14,151010,38179.0,1
132,h7qn96fkxd,2023-08-15,101013,38179.0,1
133,h7qn96fkxd,2023-12-29,101013,38179.0,1
134,vnudajkzk5,2023-10-25,101022,38179.0,1
135,j364urbaz5,2023-08-04,110004,38185.0,9
136,xbq43ggoqh,2023-07-27,110002,38185.0,372
137,48siz8x96i,2023-06-12,110008,38185.0,202
138,48siz8x96i,2023-09-07,110008,38185.0,163
139,48siz8x96i,2023-12-07,110008,38185.0,216
140,vhxnkra4on,2023-10-13,110006,38185.0,362
141,oF7I4xGfPC,2023-06-20,110006,38185.0,296
142,oF7I4xGfPC,2023-06-23,110006,38185.0,367
143,oF7I4xGfPC,2023-07-07,110006,38185.0,351
144,oF7I4xGfPC,2023-08-08,110006,38185.0,262
145,oF7I4xGfPC,2023-08-15,110006,38185.0,121
146,oF7I4xGfPC,2023-11-21,110006,38185.0,291
147,jvdwb1fexp,2023-06-15,110006,38185.0,315
148,jvdwb1fexp,2023-06-19,110006,38185.0,190
149,qshw7egqjb,2023-11-13,110025,38185.0,265
150,qshw7egqjb,2023-11-07,110025,38185.0,281
151,qshw7egqjb,2023-11-14,110025,38185.0,292
152,qshw7egqjb,2023-12-08,110025,38185.0,319
153,qshw7egqjb,2023-12-22,110025,38185.0,300
154,qshw7egqjb,2023-12-26,110025,38185.0,278
155,qshw7egqjb,2023-06-19,110025,38185.0,224
156,qshw7egqjb,2023-07-03,110025,38185.0,212
157,qvjjsw3qoz,2023-12-12,110023,38185.0,415
158,vhxnkra4on,2023-11-28,110023,38185.0,387
159,g8k9apcqfs,2023-10-03,110023,38185.0,409
160,jvdwb1fexp,2023-09-26,110023,38185.0,399
161,oF7I4xGfPC,2023-06-29,110006,38185.0,322
162,oF7I4xGfPC,2023-07-27,110006,38185.0,305
163,oF7I4xGfPC,2023-08-10,110006,38185.0,253
164,oF7I4xGfPC,2023-08-28,110006,38185.0,237
165,oF7I4xGfPC,2023-09-07,110006,38185.0,323
166,oF7I4xGfPC,2023-09-11,110006,38185.0,265
167,oF7I4xGfPC,2023-12-11,110006,38185.0,262
168,oF7I4xGfPC,2023-07-18,110006,38185.0,320
169,oF7I4xGfPC,2023-08-14,110006,38185.0,243
170,bat8lwethv,2023-08-15,110007,38185.0,130
171,bat8lwethv,2023-10-13,110007,38185.0,330
172,bat8lwethv,2023-11-21,110007,38185.0,377
173,xbq43ggoqh,2023-12-01,110002,38185.0,329
174,qshw7egqjb,2023-07-27,110025,38185.0,224
175,qshw7egqjb,2023-07-21,110025,38185.0,245
176,oF7I4xGfPC,2023-11-13,110006,38185.0,272
177,bat8lwethv,2023-09-18,110007,38185.0,306
178,bat8lwethv,2023-10-30,110007,38185.0,306
179,bat8lwethv,2023-11-23,110007,38185.0,298
180,bat8lwethv,2023-12-21,110007,38185.0,332
181,qshw7egqjb,2023-06-29,110025,38185.0,239
182,xbq43ggoqh,2023-10-17,110002,38185.0,383
183,xbq43ggoqh,2023-09-11,110002,38185.0,276
184,xbq43ggoqh,2023-12-18,110002,38185.0,315
185,9zz5ph3zpi,2023-06-26,110024,38185.0,290
186,9zz5ph3zpi,2023-08-21,110015,38185.0,246
187,9zz5ph3zpi,2023-08-28,110015,38185.0,246
188,9zz5ph3zpi,2023-09-28,110015,38185.0,284
189,9zz5ph3zpi,2023-11-06,110015,38185.0,242
190,qshw7egqjb,2023-08-14,110025,38185.0,209
191,qvjjsw3qoz,2023-12-21,110023,38185.0,231
192,jvdwb1fexp,2023-09-28,110023,38185.0,270
193,vhxnkra4on,2023-11-27,110023,38185.0,344
194,48siz8x96i,2023-08-01,110023,38185.0,252
195,bat8lwethv,2023-09-14,110007,38185.0,307
196,g8k9apcqfs,2023-07-11,110009,38185.0,321
197,xbq43ggoqh,2023-11-27,110002,38185.0,333
198,g8k9apcqfs,2023-06-19,110009,38185.0,276
199,g8k9apcqfs,2023-07-03,110009,38185.0,284
200,g8k9apcqfs,2023-08-14,110009,38185.0,242
201,xbq43ggoqh,2023-10-05,110002,38185.0,293
202,48siz8x96i,2023-10-06,110009,38185.0,215
203,9zz5ph3zpi,2023-11-02,110015,38185.0,247
204,9zz5ph3zpi,2023-07-25,110024,38185.0,296
205,9zz5ph3zpi,2023-09-12,110015,38185.0,299
206,9zz5ph3zpi,2023-10-27,110015,38185.0,219
207,9zz5ph3zpi,2023-11-03,110015,38185.0,229
208,9zz5ph3zpi,2023-11-24,110015,38185.0,213
209,9zz5ph3zpi,2023-07-13,110024,38185.0,246
210,59av7mpv00,2023-10-03,120059,38185.0,338
211,59av7mpv00,2023-10-17,120059,38185.0,323
212,7joy6o7022,2023-08-29,120067,38185.0,270
213,uqvjh3gzxu,2023-07-21,120064,38185.0,277
214,59av7mpv00,2023-06-30,120060,38185.0,298
215,a0lou2mbga,2023-06-29,120064,38185.0,331
216,uqvjh3gzxu,2023-06-22,120064,38185.0,333
217,uqvjh3gzxu,2023-06-16,120064,38185.0,318
218,59av7mpv00,2023-09-11,120059,38185.0,338
219,nczhm372sk,2023-07-13,120001,38185.0,102
220,a0lou2mbga,2023-06-27,120059,38185.0,306
221,1t8IcmYe1z,2023-06-20,120061,38185.0,425
222,1t8IcmYe1z,2023-07-18,120061,38185.0,448
223,1t8IcmYe1z,2023-08-01,120061,38185.0,389
224,1t8IcmYe1z,2023-08-04,120062,38185.0,282
225,1t8IcmYe1z,2023-12-19,120061,38185.0,450
226,1t8IcmYe1z,2023-12-22,120062,38185.0,336
227,7joy6o7022,2023-06-19,120061,38185.0,415
228,1t8IcmYe1z,2023-07-20,120062,38185.0,328
229,1t8IcmYe1z,2023-09-18,120061,38185.0,408
230,1t8IcmYe1z,2023-10-23,120061,38185.0,426
231,1t8IcmYe1z,2023-10-26,120062,38185.0,341
232,59av7mpv00,2023-12-04,120059,38185.0,374
233,u16rgi3exd,2023-06-16,120030,38185.0,249
234,u16rgi3exd,2023-07-21,120030,38185.0,257
235,u16rgi3exd,2023-11-24,120030,38185.0,239
236,u16rgi3exd,2023-12-15,120030,38185.0,222
237,o9wlc4qekx,2023-07-13,120030,38185.0,139
238,u16rgi3exd,2023-07-03,120013,38185.0,188
239,u16rgi3exd,2023-09-21,120030,38185.0,173
240,u16rgi3exd,2023-10-09,120013,38185.0,227
241,u16rgi3exd,2023-11-23,120030,38185.0,162
242,u16rgi3exd,2023-12-07,120030,38185.0,176
243,u16rgi3exd,2023-12-21,120030,38185.0,198
244,bat8lwethv,2023-12-22,110007,38185.0,373
245,9zz5ph3zpi,2023-06-19,110024,38185.0,293
246,9zz5ph3zpi,2023-07-17,110024,38185.0,257
247,59av7mpv00,2023-07-18,120059,38185.0,331
248,59av7mpv00,2023-12-26,120059,38185.0,343
249,dcw2igdtrd,2023-08-11,120064,38185.0,271
250,uqvjh3gzxu,2023-09-01,120064,38185.0,313
251,oxe1pddfqt,2023-09-29,120066,38185.0,353
252,oxe1pddfqt,2023-11-24,120066,38185.0,363
253,oxe1pddfqt,2023-09-14,120066,38185.0,443
254,oxe1pddfqt,2023-08-18,120066,38185.0,453
255,oxe1pddfqt,2023-10-02,120065,38185.0,379
256,oxe1pddfqt,2023-12-28,120065,38185.0,529
257,uqvjh3gzxu,2023-07-18,120063,38185.0,305
258,dcw2igdtrd,2023-08-07,120063,38185.0,244
259,oxe1pddfqt,2023-10-05,120066,38185.0,370
260,uqvjh3gzxu,2023-10-20,120064,38185.0,284
261,uqvjh3gzxu,2023-11-17,120064,38185.0,278
262,3vd60rp65f,2023-11-10,120064,38185.0,279
263,u16rgi3exd,2023-06-30,120030,38185.0,245
264,u16rgi3exd,2023-12-19,120031,38185.0,86
265,u16rgi3exd,2023-11-02,120030,38185.0,163
266,u16rgi3exd,2023-11-28,120031,38185.0,71
267,oxe1pddfqt,2023-08-07,120065,38185.0,250
268,0jbxz085fw,2023-06-19,151010,38185.0,536
269,csu9voc7bl,2023-08-28,151010,38185.0,473
270,0jbxz085fw,2023-06-15,151008,38185.0,297
271,0jbxz085fw,2023-07-03,151008,38185.0,495
272,0jbxz085fw,2023-10-23,151010,38185.0,428
273,0jbxz085fw,2023-07-21,151010,38185.0,379
274,csu9voc7bl,2023-08-31,151010,38185.0,346
275,0jbxz085fw,2023-11-16,151010,38185.0,356
276,0jbxz085fw,2023-12-21,151010,38185.0,349
277,0jbxz085fw,2023-06-16,151008,38185.0,326
278,0jbxz085fw,2023-08-01,151010,38185.0,419
279,0jbxz085fw,2023-06-13,151010,38185.0,380
280,0jbxz085fw,2023-10-10,151010,38185.0,388
281,0jbxz085fw,2023-12-08,151010,38185.0,372
282,oxe1pddfqt,2023-07-21,120066,38185.0,325
283,oxe1pddfqt,2023-10-03,120065,38185.0,392
284,oxe1pddfqt,2023-07-10,120065,38185.0,340
285,1t8IcmYe1z,2023-09-27,120057,38185.0,97
286,1t8IcmYe1z,2023-11-08,120057,38185.0,108
287,7nHTChwECF,2023-07-12,120057,38185.0,80
288,1t8IcmYe1z,2023-07-07,120062,38185.0,92
289,pgf8clwyux,2023-07-14,151010,38185.0,182
290,0jbxz085fw,2023-09-01,151010,38185.0,347
291,0jbxz085fw,2023-12-05,151010,38185.0,347
292,0jbxz085fw,2023-07-27,151010,38185.0,91
293,duh6ayfpwb,2023-08-17,151005,38185.0,236
294,duh6ayfpwb,2023-09-21,151005,38185.0,320
295,duh6ayfpwb,2023-11-30,151005,38185.0,336
296,duh6ayfpwb,2023-12-28,151005,38185.0,406
297,duh6ayfpwb,2023-08-28,151005,38185.0,356
298,duh6ayfpwb,2023-08-29,151005,38185.0,331
299,duh6ayfpwb,2023-10-03,151005,38185.0,308
300,duh6ayfpwb,2023-10-10,151005,38185.0,324
301,duh6ayfpwb,2023-11-10,151005,38185.0,271
302,duh6ayfpwb,2023-12-26,151005,38185.0,266
303,1t8IcmYe1z,2023-12-13,120057,38185.0,121
304,1t8IcmYe1z,2023-09-20,120057,38185.0,119
305,uqvjh3gzxu,2023-10-26,120064,38185.0,251
306,FnZSedjmt4,2023-07-10,110021,38185.0,373
307,FnZSedjmt4,2023-10-19,110021,38185.0,289
308,FnZSedjmt4,2023-11-13,110021,38185.0,399
309,uzqctwc7pp,2023-06-22,110022,38185.0,274
310,uzqctwc7pp,2023-10-02,110022,38185.0,369
311,qvjjsw3qoz,2023-07-24,110022,38185.0,165
312,uzqctwc7pp,2023-06-15,110022,38185.0,280
313,uzqctwc7pp,2023-07-07,110022,38185.0,321
314,uzqctwc7pp,2023-12-12,110022,38185.0,459
315,uzqctwc7pp,2023-12-29,110022,38185.0,384
316,y7gjux7fmc,2023-10-26,151008,38185.0,287
317,y7gjux7fmc,2023-11-13,151008,38185.0,376
318,pgf8clwyux,2023-11-30,151008,38185.0,356
319,y7gjux7fmc,2023-10-13,151008,38185.0,348
320,y7gjux7fmc,2023-10-20,151008,38185.0,341
321,y7gjux7fmc,2023-11-06,151008,38185.0,335
322,pgf8clwyux,2023-11-24,151008,38185.0,357
323,y7gjux7fmc,2023-12-26,151008,38185.0,351
324,uzqctwc7pp,2023-07-11,110022,38185.0,391
325,7lqyjw34p3,2023-10-18,143010,38185.0,36
326,pgf8clwyux,2023-10-05,151007,38185.0,349
327,g4tx3nrqg0,2023-09-28,151007,38185.0,341
328,g4tx3nrqg0,2023-12-14,151007,38185.0,261
329,g4tx3nrqg0,2023-06-26,151007,38185.0,481
330,g4tx3nrqg0,2023-09-05,151007,38185.0,428
331,g4tx3nrqg0,2023-10-13,151007,38185.0,335
332,g4tx3nrqg0,2023-06-22,151007,38185.0,355
333,g4tx3nrqg0,2023-06-30,151007,38185.0,345
334,g4tx3nrqg0,2023-07-07,151007,38185.0,344
335,FnZSedjmt4,2023-08-22,110021,38185.0,299
336,FnZSedjmt4,2023-11-07,110021,38185.0,428
337,csu9voc7bl,2023-12-13,140007,38185.0,1
338,ighzc1n730,2023-06-28,130005,38185.0,5
339,g4tx3nrqg0,2023-11-17,151007,38185.0,329
340,qvjjsw3qoz,2023-07-20,110022,38185.0,116
341,claael2j88,2023-07-17,151004,38185.0,527
342,claael2j88,2023-08-07,151004,38185.0,509
343,claael2j88,2023-08-21,151004,38185.0,460
344,claael2j88,2023-08-31,151004,38185.0,431
345,claael2j88,2023-09-11,151004,38185.0,567
346,claael2j88,2023-11-16,151004,38185.0,397
347,3xwgytolne,2023-10-31,151999,38185.0,330
348,pgf8clwyux,2023-10-17,151999,38185.0,263
349,fknz9lrv64,2023-06-27,134010,38185.0,10
350,fknz9lrv64,2023-11-28,134010,38185.0,15
351,3xwgytolne,2023-11-16,152000,38185.0,99
352,fknz9lrv64,2023-12-14,134010,38185.0,12
353,1hx5205tl5,2023-10-06,151006,38185.0,367
354,1hx5205tl5,2023-12-29,151006,38185.0,333
355,1hx5205tl5,2023-10-23,151006,38185.0,397
356,1hx5205tl5,2023-12-18,151006,38185.0,426
357,1hx5205tl5,2023-10-02,151006,38185.0,434
358,1hx5205tl5,2023-12-12,151006,38185.0,327
359,3xwgytolne,2023-12-28,152000,38185.0,146
360,claael2j88,2023-06-20,151004,38185.0,414
361,1hx5205tl5,2023-09-21,151006,38185.0,386
362,claael2j88,2023-07-31,151004,38185.0,520
363,g4tx3nrqg0,2023-11-27,151007,38185.0,23
364,claael2j88,2023-10-10,151004,38185.0,217
365,claael2j88,2023-10-17,151004,38185.0,410
366,claael2j88,2023-10-20,151004,38185.0,314
367,080o9d41z3,2023-12-01,151004,38185.0,310
368,zp1g9jrpi1,2023-06-12,152000,38185.0,95
369,3xwgytolne,2023-11-06,152000,38185.0,120
370,3xwgytolne,2023-11-23,152000,38185.0,100
371,7lqyjw34p3,2023-10-03,143008,38185.0,14
372,7lqyjw34p3,2023-10-27,143008,38185.0,10
373,u39q5lzfr0,2023-12-19,143008,38185.0,15
374,7lqyjw34p3,2023-06-27,143008,38185.0,14
375,7lqyjw34p3,2023-07-18,143008,38185.0,12
376,7lqyjw34p3,2023-09-08,143008,38185.0,8
377,7lqyjw34p3,2023-09-26,143008,38185.0,14
378,7lqyjw34p3,2023-11-07,143008,38185.0,17
379,080o9d41z3,2023-07-28,143008,38185.0,8
380,7lqyjw34p3,2023-06-16,143008,38185.0,7
381,7lqyjw34p3,2023-07-07,143008,38185.0,7
382,7lqyjw34p3,2023-10-06,143008,38185.0,10
383,nczhm372sk,2023-10-31,120067,38185.0,82
384,duh6ayfpwb,2023-06-29,151005,38185.0,326
385,duh6ayfpwb,2023-09-14,151005,38185.0,325
386,1t8IcmYe1z,2023-08-16,120057,38185.0,61
387,7lqyjw34p3,2023-09-18,143008,38185.0,14
388,7lqyjw34p3,2023-10-16,143008,38185.0,13
389,3vd60rp65f,2023-08-01,120033,38185.0,151
390,3vd60rp65f,2023-09-08,120033,38185.0,136
391,3xwgytolne,2023-06-13,151005,38185.0,306
392,duh6ayfpwb,2023-06-27,151005,38185.0,294
393,duh6ayfpwb,2023-09-29,151005,38185.0,305
394,duh6ayfpwb,2023-08-15,151005,38185.0,166
395,7lqyjw34p3,2023-08-28,143008,38185.0,12
396,7lqyjw34p3,2023-12-11,143008,38185.0,15
397,h7qn96fkxd,2023-07-27,101013,38185.0,5
398,h7qn96fkxd,2023-08-25,101013,38185.0,1
399,h7qn96fkxd,2023-09-07,101013,38185.0,5
400,h7qn96fkxd,2023-09-12,101013,38185.0,2
401,h7qn96fkxd,2023-09-27,101025,38185.0,1
402,h7qn96fkxd,2023-11-16,101013,38185.0,5
403,h7qn96fkxd,2023-11-28,101013,38185.0,3
404,h7qn96fkxd,2023-12-29,101013,38185.0,3
405,jvdwb1fexp,2023-06-27,101013,38185.0,2
406,j364urbaz5,2023-12-20,110003,38185.0,1
407,48siz8x96i,2023-07-07,110008,38185.0,171
408,48siz8x96i,2023-10-24,110008,38185.0,195
409,48siz8x96i,2023-11-07,110008,38185.0,170
410,48siz8x96i,2023-11-10,110008,38185.0,162
411,ikv5vt40ba,2023-11-02,120064,38185.0,41
412,uqvjh3gzxu,2023-11-28,120063,38185.0,219
413,7lqyjw34p3,2023-11-08,143010,38185.0,52
414,7lqyjw34p3,2023-07-19,143010,38185.0,49
415,48siz8x96i,2023-12-15,110008,38185.0,253
416,57igmhyovd,2023-12-01,120067,38185.0,8
417,3vd60rp65f,2023-10-19,120034,38185.0,112
418,3vd60rp65f,2023-09-22,120033,38185.0,121
419,7lqyjw34p3,2023-10-26,143008,38185.0,1
420,3vd60rp65f,2023-09-18,120034,38185.0,139
421,eiffgae8rm,2023-09-27,110003,38185.0,2
422,48siz8x96i,2023-10-20,110008,38185.0,209
423,48siz8x96i,2023-12-21,110008,38185.0,220
424,AhnI9sMNTj,2023-10-25,130004,38185.0,4
425,AhnI9sMNTj,2023-11-01,130004,38185.0,3
426,nczhm372sk,2023-10-17,120067,38185.0,73
427,fknz9lrv64,2023-12-19,134010,38185.0,13
428,fknz9lrv64,2023-10-09,134010,38185.0,13
429,7nHTChwECF,2023-06-27,120006,38185.0,8
430,7nHTChwECF,2023-09-22,120067,38185.0,8
431,a4rn5sg8yd,2023-11-14,120048,38185.0,4
432,v8ciubqaen,2023-12-12,120006,38185.0,8
433,ro9qinohi0,2023-12-13,120056,38185.0,1
434,AhnI9sMNTj,2023-06-21,130004,38185.0,1
435,sjqx4xjr33,2023-07-26,134008,38185.0,1
436,sjqx4xjr33,2023-10-18,134008,38185.0,2
437,AhnI9sMNTj,2023-07-21,131001,38185.0,2
438,AhnI9sMNTj,2023-12-12,131001,38185.0,3
439,AhnI9sMNTj,2023-11-29,130004,38185.0,2
440,sjqx4xjr33,2023-10-19,134009,38185.0,2
441,sjqx4xjr33,2023-10-26,134009,38185.0,3
442,sjqx4xjr33,2023-11-09,134009,38185.0,2
443,csu9voc7bl,2023-07-31,142006,38185.0,2
444,pgf8clwyux,2023-08-21,142006,38185.0,3
445,ux94b14wke,2023-09-25,142006,38185.0,2
446,ux94b14wke,2023-10-30,142006,38185.0,3
447,ux94b14wke,2023-11-06,142006,38185.0,3
448,ux94b14wke,2023-12-04,142006,38185.0,3
449,ux94b14wke,2023-12-21,142006,38185.0,3
450,h7qn96fkxd,2023-11-15,101013,38185.0,1
451,ii2vc21row,2023-06-13,120049,38185.0,2
452,a4rn5sg8yd,2023-12-29,120048,38185.0,4
453,tlgnhaw79b,2023-12-05,120035,38185.0,2
454,tlgnhaw79b,2023-12-26,120035,38185.0,3
455,ro9qinohi0,2023-10-09,120005,38185.0,1
456,sx65jiyczg,2023-08-21,114002,38185.0,1
457,sx65jiyczg,2023-09-11,114002,38185.0,2
458,sx65jiyczg,2023-09-25,114002,38185.0,2
459,sx65jiyczg,2023-10-02,114002,38185.0,2
460,v8ciubqaen,2023-12-07,120027,38185.0,3
461,7nHTChwECF,2023-07-10,120006,38185.0,2
462,7nHTChwECF,2023-08-21,120006,38185.0,1
463,7nHTChwECF,2023-11-13,120006,38185.0,4
464,fknz9lrv64,2023-10-31,134010,38185.0,9
465,o9wlc4qekx,2023-07-25,120005,38185.0,3
466,ro9qinohi0,2023-09-26,120005,38185.0,3
467,ro9qinohi0,2023-10-06,120005,38185.0,3
468,ro9qinohi0,2023-11-14,120005,38185.0,3
469,ih6g9vhdlz,2023-08-02,130001,38185.0,1
470,ih6g9vhdlz,2023-12-20,140005,38185.0,1
471,ux94b14wke,2023-09-06,130001,38185.0,1
472,pgf8clwyux,2023-07-24,130011,38185.0,3
473,bba8ef2dvl,2023-06-12,130011,38185.0,3
474,bba8ef2dvl,2023-06-19,130011,38185.0,3
475,bba8ef2dvl,2023-08-07,130011,38185.0,2
476,bba8ef2dvl,2023-10-05,130011,38185.0,3
477,bba8ef2dvl,2023-11-06,130011,38185.0,3
478,bba8ef2dvl,2023-11-30,130011,38185.0,1
479,y7gjux7fmc,2023-10-04,130005,38185.0,3
480,tlgnhaw79b,2023-08-18,120036,38185.0,2
481,tlgnhaw79b,2023-11-03,120035,38185.0,2
482,tlgnhaw79b,2023-12-28,120035,38185.0,8
483,vhxnkra4on,2023-06-22,110004,38185.0,2
484,jvdwb1fexp,2023-06-20,101013,38185.0,1
485,fknz9lrv64,2023-11-22,134010,38185.0,6
486,tlgnhaw79b,2023-11-27,120035,38185.0,3
487,7nHTChwECF,2023-06-22,120027,38185.0,2
488,y7gjux7fmc,2023-11-15,130005,38185.0,3
489,sjqx4xjr33,2023-06-26,134009,38185.0,3
